room_type_Entire home/apt,neighbourhood_group_cleansed_Manhattan,accommodates,bathroom_type_baths,bedrooms,bathroom_type_shared,bedrooms_per_accommodates,review_scores_location,gym,room_type_Private room,Predicted_Price,price,Error
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,45.0,-5.140003291500378
1.0,1.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.71,1.0,0.0,418.8778038974982,1806.0,1387.1221961025017
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.0,0.0,0.0,162.71679558343877,99.0,-63.71679558343877
1.0,1.0,6.0,1.0,3.0,0.0,0.5,4.6,0.0,0.0,331.4916933485993,750.0,418.5083066514007
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,1.0,0.0,194.82592054157968,220.0,25.174079458420323
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.76,0.0,0.0,153.792115526837,109.0,-44.792115526836994
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.53,0.0,0.0,115.47674674458344,100.0,-15.476746744583437
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.86,0.0,0.0,190.4429961652428,79.0,-111.44299616524279
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,35.0,-15.140003291500378
1.0,0.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,114.9973392068886,95.0,-19.997339206888597
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.0,0.0,0.0,125.78395275574361,150.0,24.216047244256387
1.0,0.0,3.0,0.0,5.0,0.0,1.6666666666666667,5.0,0.0,0.0,120.59058899175388,135.0,14.409411008246124
0.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,1.0,133.85769280897023,250.0,116.14230719102977
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,1.0,0.0,484.9515243036135,268.0,-216.9515243036135
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.78,0.0,1.0,48.18875639265784,19.0,-29.188756392657837
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,80.0,29.859996708499622
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.73,0.0,1.0,55.99184169627875,65.0,9.008158303721252
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,88.0,-40.0001637333535
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.72,0.0,1.0,69.3431048079858,69.0,-0.3431048079857959
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.65,0.0,0.0,145.7641302622425,239.0,93.2358697377575
0.0,0.0,4.0,0.0,1.0,1.0,0.25,4.7494104477611945,0.0,0.0,82.71783773906125,33.0,-49.71783773906125
1.0,1.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.97,0.0,0.0,407.9503615660948,213.0,-194.95036156609478
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,1.0,1.0,75.13045263162789,59.0,-16.13045263162789
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,106.0,-22.000163733353503
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.5,0.0,1.0,53.59362334029202,90.0,36.40637665970798
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.91,0.0,1.0,66.89387358954832,43.0,-23.89387358954832
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,89.0,29.05619536062745
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.8,0.0,0.0,118.49934813987058,100.0,-18.499348139870577
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,131.37476067771516,170.0,38.62523932228484
0.0,0.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,1.0,81.94590312497157,50.0,-31.945903124971565
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,131.37476067771516,180.0,48.62523932228484
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,150.0,-6.859146680567221
1.0,1.0,5.0,0.0,2.0,0.0,0.4,4.7494104477611945,1.0,0.0,239.54947579707272,995.0,755.4505242029272
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0,140.97513803427432,80.0,-60.97513803427432
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.69,0.0,1.0,46.831687861201935,38.0,-8.831687861201935
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,1.0,1.0,75.13045263162789,83.0,7.86954736837211
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.68,0.0,1.0,106.25506317635016,125.0,18.744936823649837
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.5,0.0,0.0,115.68031392866577,200.0,84.31968607133423
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,547.0,380.1571282631011
1.0,0.0,4.0,1.0,1.0,0.0,0.25,4.88,0.0,0.0,172.25756133318606,250.0,77.74243866681394
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0,46.93097900284534,60.0,13.06902099715466
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.59,0.0,1.0,55.09594440598931,42.0,-13.095944405989307
1.0,0.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.15,0.0,0.0,160.75982195464482,264.0,103.24017804535518
1.0,0.0,7.0,0.0,1.0,0.0,0.14285714285714285,4.88,0.0,0.0,167.3411780911665,343.0,175.6588219088335
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0,197.18551075779223,255.0,57.81448924220777
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.77,0.0,0.0,144.94305820704696,172.0,27.05694179295304
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,67.34911947372123,55.0,-12.349119473721231
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.86,0.0,1.0,84.38882697758575,65.0,-19.38882697758575
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.56,0.0,1.0,54.433015509538905,60.0,5.5669844904610954
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,75.0,24.859996708499622
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.55,0.0,1.0,43.34602907722646,40.0,-3.3460290772264614
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0,195.4704677102985,571.0,375.5295322897015
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.45,0.0,1.0,42.11305934874645,40.0,-2.1130593487464466
0.0,1.0,6.0,0.0,2.0,1.0,0.3333333333333333,5.0,1.0,0.0,292.0799412576652,751.0,458.9200587423348
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,1.0,1.0,121.49498236467765,125.0,3.5050176353223463
0.0,1.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0,214.0151513949274,719.0,504.9848486050726
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,86.63930458883189,80.0,-6.639304588831891
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.89,0.0,0.0,128.53965446446293,100.0,-28.539654464462927
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.56,0.0,0.0,144.13774706592065,80.0,-64.13774706592065
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,95.0,-71.84287173689893
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,80.0,31.542335438877615
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.33,0.0,1.0,52.7848725482018,45.0,-7.784872548201797
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.79,0.0,0.0,144.32213526339842,220.0,75.67786473660158
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.81,0.0,0.0,161.9515337693795,204.0,42.048466230620505
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.69,0.0,1.0,72.03649803931164,55.0,-17.03649803931164
0.0,0.0,2.0,0.0,5.0,0.0,2.5,4.85,0.0,1.0,82.3705133789411,70.0,-12.370513378941098
1.0,0.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.57,0.0,0.0,188.78357753336812,505.0,316.2164224666319
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,50.0,8.167362768453891
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.5,0.0,1.0,54.95202635617982,56.0,1.0479736438201783
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,171.6490268331923,200.0,28.350973166807705
0.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.75,0.0,1.0,61.037613785054205,43.0,-18.037613785054205
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,0.0,56.43228840719872,49.0,-7.432288407198719
1.0,0.0,4.0,1.0,2.0,0.0,0.5,5.0,1.0,0.0,258.60413131795184,400.0,141.39586868204816
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.67,0.0,0.0,97.59276230235395,50.0,-47.59276230235395
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,100.0,-28.000163733353503
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,1.0,1.0,78.90339634133277,55.0,-23.903396341332765
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.85,0.0,1.0,53.624084880518154,200.0,146.37591511948185
0.0,0.0,5.0,0.0,1.0,1.0,0.2,4.61,0.0,1.0,45.702935366153476,26.0,-19.702935366153476
0.0,0.0,4.0,0.0,1.0,1.0,0.25,4.2,0.0,1.0,74.34464713155259,80.0,5.655352868447409
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.67,0.0,0.0,237.33877142314196,180.0,-57.338771423141964
1.0,0.0,2.0,1.0,1.0,0.0,0.5,4.33,0.0,0.0,117.2817254304593,189.0,71.7182745695407
1.0,0.0,4.0,1.0,1.0,0.0,0.25,4.67,0.0,0.0,149.54497237931312,90.0,-59.54497237931312
0.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,5.0,0.0,1.0,260.0081396255937,234.0,-26.008139625593685
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.7494104477611945,1.0,0.0,234.14123678220434,250.0,15.858763217795655
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,1.0,0.0,194.82592054157968,175.0,-19.825920541579677
1.0,1.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.83,1.0,0.0,415.83636786567916,626.0,210.16363213432084
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.6,0.0,0.0,140.67245065319534,187.0,46.32754934680466
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.8,0.0,1.0,70.32985715974436,88.0,17.670142840255636
0.0,1.0,3.0,0.0,1.0,1.0,0.3333333333333333,5.0,0.0,1.0,87.5226491901138,79.0,-8.522649190113796
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.85,0.0,1.0,81.11184233610479,60.0,-21.111842336104786
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,135.17553736043493,182.0,46.82446263956507
1.0,1.0,4.0,0.0,5.0,0.0,1.25,4.87,0.0,0.0,144.49482038621966,250.0,105.50517961378034
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.95,1.0,0.0,35.75145750699097,25.0,-10.751457506990967
0.0,0.0,2.0,0.0,5.0,1.0,2.5,4.62,0.0,1.0,49.00260274389202,49.0,-0.0026027438920195323
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,69.62128528195267,119.0,49.378714718047334
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.63,0.0,1.0,55.7391950708225,99.0,43.2608049291775
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,1.0,0.0,160.74604133071614,99.0,-61.74604133071614
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.79,1.0,1.0,51.28030336942703,50.0,-1.2803033694270312
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.81,1.0,1.0,59.265221791165544,30.0,-29.265221791165544
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.8,0.0,1.0,60.78640052386126,99.0,38.21359947613874
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,69.62128528195267,99.0,29.378714718047334
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,55.0,4.859996708499622
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,70.0,19.859996708499622
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,135.17553736043493,170.0,34.82446263956507
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.5,1.0,1.0,66.90994317568556,70.0,3.090056824314445
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0,62.44431508740753,75.0,12.555684912592469
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,132.46309813847228,239.0,106.53690186152772
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.43,0.0,1.0,56.04985624566626,250.0,193.95014375433374
1.0,0.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.83,0.0,0.0,169.0059783187804,169.0,-0.0059783187803930105
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.29,0.0,1.0,61.85507868701465,44.0,-17.855078687014647
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.85,0.0,0.0,100.77249845743646,85.0,-15.772498457436456
1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,0.0,137.8111649756695,60.0,-77.8111649756695
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.57,0.0,1.0,58.148905994742925,45.0,-13.148905994742925
0.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,1.0,102.12535669088241,80.0,-22.125356690882413
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,132.46309813847228,189.0,56.536901861527724
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,70.0,28.16736276845389
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7,0.0,1.0,59.644702088474936,55.0,-4.644702088474936
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,67.34911947372123,50.0,-17.34911947372123
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.67,0.0,1.0,58.44038817167773,250.0,191.55961182832226
0.0,0.0,2.0,0.0,1.0,1.0,0.5,3.83,0.0,1.0,55.99763536527877,250.0,194.00236463472123
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.5,0.0,1.0,54.95202635617982,55.0,0.047973643820178324
1.0,1.0,7.0,1.0,5.0,0.0,0.7142857142857143,5.0,0.0,0.0,1002.0011404554971,1000.0,-2.0011404554970795
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,135.17553736043493,140.0,4.82446263956507
0.0,0.0,1.0,0.0,5.0,1.0,5.0,4.7494104477611945,0.0,1.0,52.3855332480013,38.0,-14.385533248001302
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.5,0.0,0.0,148.6279404967222,175.0,26.372059503277796
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.88,0.0,1.0,51.98761809979895,51.0,-0.9876180997989508
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.89,0.0,0.0,108.45113797744051,75.0,-33.45113797744051
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,1.0,1.0,75.13045263162789,125.0,49.86954736837211
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,1.0,98.85294214141757,125.0,26.14705785858243
0.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,1.0,133.85769280897023,118.0,-15.857692808970228
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,2.2,0.0,0.0,161.58068244234067,600.0,438.4193175576593
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0,182.69171802846236,249.0,66.30828197153764
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.73,0.0,1.0,45.28431265233711,35.0,-10.284312652337107
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.0,0.0,1.0,53.36313209965179,80.0,26.636867900348207
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,3.71,0.0,0.0,160.0637791018041,190.0,29.9362208981959
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.8,0.0,1.0,48.758027613610196,55.0,6.241972386389804
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.69,0.0,0.0,231.57432011231916,158.0,-73.57432011231916
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.69,0.0,1.0,60.80138318863782,36.0,-24.80138318863782
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,365.0,208.14085331943278
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0,46.93097900284534,42.0,-4.930979002845341
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.83,0.0,0.0,153.25283053156585,154.0,0.7471694684341514
1.0,1.0,4.0,1.0,2.0,0.0,0.5,5.0,0.0,0.0,328.6570187981292,300.0,-28.657018798129172
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.91,0.0,1.0,68.19390837536871,50.0,-18.193908375368707
0.0,0.0,4.0,0.0,1.0,0.0,0.25,4.78,0.0,1.0,89.63474093732401,75.0,-14.634740937324011
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.91,0.0,0.0,129.3343476483156,160.0,30.6656523516844
1.0,0.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,114.9973392068886,226.0,111.0026607931114
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.91,0.0,1.0,66.89387358954832,55.0,-11.89387358954832
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.72,0.0,1.0,53.688117672850986,41.0,-12.688117672850986
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.86,0.0,0.0,171.24513687432457,150.0,-21.245136874324572
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,122.0,-34.85914668056722
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,61.225927875799364,150.0,88.77407212420064
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.4,0.0,1.0,57.34623668391521,70.0,12.653763316084792
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,71.92583901255627,150.0,78.07416098744373
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,1.0,67.34911947372123,750.0,682.6508805262788
0.0,0.0,2.0,0.0,4.0,1.0,2.0,4.91,0.0,1.0,75.94337372604176,43.0,-32.943373726041756
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.84,0.0,1.0,60.87702683282424,41.0,-19.877026832824242
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,317.9353190430999,319.0,1.0646809569000766
1.0,0.0,6.0,1.0,2.0,0.0,0.3333333333333333,5.0,1.0,0.0,216.42249576544566,135.0,-81.42249576544566
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,43.0,-5.457664561122385
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,175.9086168361197,200.0,24.091383163880295
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.9,0.0,1.0,87.16764047429157,74.0,-13.167640474291574
0.0,1.0,2.0,0.0,5.0,1.0,2.5,5.0,1.0,1.0,130.34898375144124,200.0,69.65101624855876
1.0,1.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.0,1.0,0.0,381.02060802063306,375.0,-6.0206080206330626
1.0,1.0,4.0,0.0,5.0,0.0,1.25,4.86,0.0,0.0,136.66231660427502,105.0,-31.66231660427502
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,3.6,0.0,0.0,101.10946944065012,99.0,-2.109469440650116
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,116.32677513475458,185.0,68.67322486524542
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.99,0.0,0.0,437.5972727207142,425.0,-12.597272720714216
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.83,1.0,0.0,232.39874649549455,312.0,79.60125350450545
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.5,0.0,1.0,45.97354417081299,27.0,-18.973544170812993
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,60.0,0.056195360627448565
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.82,0.0,1.0,61.59212028403117,60.0,-1.592120284031168
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.68,0.0,0.0,98.19892862813708,125.0,26.801071371862918
1.0,0.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.82,0.0,0.0,169.4455660989513,157.0,-12.445566098951304
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,60.0,0.056195360627448565
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.96,0.0,1.0,78.18862428341149,60.0,-18.188624283411485
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,171.6490268331923,115.0,-56.649026833192295
1.0,1.0,7.0,0.0,4.0,0.0,0.5714285714285714,4.87,0.0,0.0,373.0234173716862,364.0,-9.023417371686207
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.67,0.0,0.0,135.02856499275848,225.0,89.97143500724152
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.81,0.0,1.0,56.07804528643774,70.0,13.921954713562258
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,5.0,0.0,0.0,139.1429821847068,125.0,-14.142982184706796
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,85.98042567550657,49.0,-36.98042567550657
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,86.0,26.05619536062745
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,74.0,14.056195360627449
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.98,0.0,0.0,200.57246875039826,177.0,-23.572468750398258
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.88,0.0,1.0,64.24798482519995,43.0,-21.24798482519995
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,44.541386927533225,75.0,30.458613072466775
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0,197.18551075779223,309.0,111.81448924220777
1.0,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.73,0.0,0.0,200.2731684857254,200.0,-0.27316848572539243
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.62,0.0,1.0,57.36043010938463,58.0,0.6395698906153697
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.79,0.0,1.0,55.71293177377868,70.0,14.287068226221322
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.71,0.0,0.0,119.42732593819906,125.0,5.572674061800939
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,204.0,75.9998362666465
1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.25,0.0,0.0,113.24629866258151,230.0,116.75370133741849
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,85.98042567550657,130.0,44.01957432449343
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,37.0,-13.140003291500378
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.4,0.0,0.0,169.1099462420027,240.0,70.8900537579973
0.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,3.5,1.0,0.0,25.2820853477192,28.0,2.7179146522808004
0.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.7494104477611945,1.0,0.0,47.91339711416497,32.0,-15.913397114164972
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,200.0,82.84888444548358
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.5,0.0,1.0,54.95202635617982,45.0,-9.952026356179822
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.89,0.0,0.0,134.04661127021063,123.0,-11.046611270210633
0.0,0.0,2.0,0.0,2.0,0.0,1.0,4.64,0.0,1.0,93.52480301117137,291.0,197.47519698882863
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.8,0.0,0.0,112.56607061865942,75.0,-37.566070618659424
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,60.0,9.859996708499622
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.8,0.0,1.0,55.15003532127166,70.0,14.849964678728341
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.54,0.0,0.0,99.58741665269693,120.0,20.41258334730307
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.89,0.0,1.0,71.25332888093405,60.0,-11.253328880934049
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,69.62128528195267,50.0,-19.621285281952666
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,71.92583901255627,42.0,-29.925839012556267
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,292.206299580148,199.0,-93.20629958014803
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0,292.7585680443066,219.0,-73.75856804430663
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,292.206299580148,249.0,-43.20629958014803
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,292.206299580148,319.0,26.793700419851973
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,292.206299580148,339.0,46.79370041985197
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,292.206299580148,339.0,46.79370041985197
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,292.206299580148,643.0,350.793700419852
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,292.206299580148,633.0,340.793700419852
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,292.206299580148,960.0,667.793700419852
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.83,1.0,0.0,187.76790046740936,144.0,-43.76790046740936
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,317.9353190430999,335.0,17.064680956900077
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.5,1.0,0.0,177.54229617740302,217.0,39.45770382259698
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0,249.08121110079102,327.0,77.91878889920898
